signal_date,candidate_rank,planned_action,ts_code,name,market_segment,profit_source_score,planned_position_pct,selection_reason,sort_rule,exit_rule,risk_flags,fill_probability,allow_buy_reliable,is_fill_score_reliable,fd_ratio_bucket,fd_amount_to_circ_mv,segment_limit_up_count_bucket,market_chain_count_bucket,market_limit_down_count_bucket,retreat_state_bucket,market_emotion_state_bucket,segment_emotion_state_bucket,first_time_detail_bucket,turnover_rate_bucket,amount_ratio_bucket,prev_pct_chg_bucket,amount,turnover_rate,volume_ratio,open_times,limit_times,first_time,last_time,paper_note,historical_reference_next_trade_date,historical_reference_next_open,historical_reference_exit_trade_date,historical_reference_exit_close,historical_reference_net_return,historical_reference_is_win,trade_date,d1_trade_date,d1_open,d1_high,d1_low,d1_close,d1_pre_close,d1_pct_chg,d2_trade_date,d2_open,d2_high,d2_low,d2_close,d2_pre_close,d2_pct_chg,d3_trade_date,d3_open,d3_high,d3_low,d3_close,d3_pre_close,d3_pct_chg,d4_trade_date,d4_open,d4_high,d4_low,d4_close,d4_pre_close,d4_pct_chg,d5_trade_date,d5_open,d5_high,d5_low,d5_close,d5_pre_close,d5_pct_chg,replay_rule,buy_executed,buy_reject_reason,buy_trade_date,buy_price_before_slippage,buy_price,buy_price_model,sell_executed,sell_reject_reason,exit_trade_date,exit_price_before_slippage,exit_price,exit_reason,sell_price_model,path_conflict,limit_down_blocked_days,net_return,daily_return,is_win,strict_account_return,strict_return_source
20251208,1,PLAN_BUY_T1_OPEN,000571.SZ,新大洲A,sz_main,1.8,0.8,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0073743926800943,20_40,15_30,lt_5,warming_2day,warming,warming,1100_1330,10_15,1_2_2,0_3,706294.73,12.9008,1.32,5.0,1.0,130215,131148,该候选只用于模拟盘计划，不代表实盘可买入。,20251209,6.31,20251210,6.58,0.0391692234548337,True,20251208,20251209,6.31,6.45,6.31,6.31,7.01,-9.9857,20251210,6.05,6.82,6.02,6.58,6.31,4.2789,20251211,6.36,6.58,5.96,6.35,6.58,-3.4954,20251212,6.33,6.91,6.25,6.56,6.35,3.3071,20251215,6.41,6.54,6.17,6.19,6.56,-5.6402,fixed_t2_close,True,,20251209,6.31,6.316309999999999,daily_open_plus_slippage_no_l2,True,,20251210,6.58,6.5734200000000005,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.03908572850287624,0.03126858280230099,True,0.03126858280230099,conservative_daily_replay
20251218,1,PLAN_BUY_T1_OPEN,002865.SZ,钧达股份,sz_main,3.3,0.8,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,封单/流通市值偏高,1.0,True,True,1pct_2pct,0.0109502248449607,20_40,15_30,5_15,warming_2day,warming,warming,1100_1330,15_25,1_2_2,gte_10,1663260.726,16.0971,1.64,0.0,2.0,130630,130630,该候选只用于模拟盘计划，不代表实盘可买入。,20251219,46.4,20251222,49.5,0.0631903448275863,True,20251218,20251219,46.4,49.0,46.4,48.05,47.64,0.8606,20251222,47.5,51.88,47.31,49.5,48.05,3.0177,20251223,49.51,50.0,44.55,44.55,49.5,-10.0,20251224,42.78,49.01,42.5,49.01,44.55,10.0112,20251225,49.49,51.79,49.39,49.88,49.01,1.7751,fixed_t2_close,True,,20251219,46.4,46.44639999999999,daily_open_plus_slippage_no_l2,True,,20251222,49.5,49.4505,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.06305885562713161,0.05044708450170529,True,0.05044708450170529,conservative_daily_replay
20251222,1,PLAN_BUY_T1_OPEN,000407.SZ,胜利股份,sz_main,3.3,0.8,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,封单/流通市值偏高,1.0,True,True,1pct_2pct,0.0141508696923952,40_80,15_30,5_15,warming_2day,warming,warming,1100_1330,10_15,2_3,0_3,593891.013,13.9983,2.57,0.0,1.0,130315,130315,该候选只用于模拟盘计划，不代表实盘可买入。,20251223,5.08,20251224,5.07,-0.0055885039370078,False,20251222,20251223,5.08,5.08,4.79,4.83,5.09,-5.1081,20251224,4.82,5.25,4.79,5.07,4.83,4.9689,20251225,5.01,5.22,4.95,5.01,5.07,-1.1834,20251226,5.0,5.5,4.92,5.21,5.01,3.992,20251229,5.21,5.49,5.1,5.34,5.21,2.4952,fixed_t2_close,True,,20251223,5.08,5.08508,daily_open_plus_slippage_no_l2,True,,20251224,5.07,5.06493,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.005582572860210511,-0.0044660582881684095,False,-0.0044660582881684095,conservative_daily_replay
20251225,1,PLAN_BUY_T1_OPEN,001400.SZ,江顺科技,sz_main,1.0,0.8,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,封单/流通市值偏高,1.0,True,True,1pct_2pct,0.01404,40_80,15_30,lt_5,warming_2day,warming,warming,1000_1100,gte_25,3_5,0_3,354352.713,32.4903,5.05,1.0,1.0,105251,140915,该候选只用于模拟盘计划，不代表实盘可买入。,20251226,73.82,20251229,76.32,0.0302461609319967,True,20251225,20251226,73.82,80.0,73.6,76.62,74.56,2.7629,20251229,76.61,77.31,73.69,76.32,76.62,-0.3915,20251230,75.51,76.88,71.06,74.54,76.32,-2.3323,20251231,73.22,78.45,71.52,77.76,74.54,4.3198,20260105,81.76,83.62,76.41,77.58,77.76,-0.2315,fixed_t2_close,True,,20251226,73.82,73.89381999999999,daily_open_plus_slippage_no_l2,True,,20251229,76.32,76.24368,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.030180494276787994,0.024144395421430397,True,0.024144395421430397,conservative_daily_replay
20251226,1,PLAN_BUY_T1_OPEN,002326.SZ,永太科技,sz_main,0.8,0.8,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,LOSS_OVERLAY_WATCH,1.0,True,True,0_1pct_0_3pct,0.0010230102565571,40_80,15_30,lt_5,warming_2day,warming,warming,1100_1330,15_25,2_3,neg3_0,3948585.722,18.5718,1.79,2.0,1.0,110930,145006,该候选只用于模拟盘计划，不代表实盘可买入。,20251229,26.62,20251230,25.6,-0.0419370548459804,False,20251226,20251229,26.62,26.69,24.8,25.16,27.06,-7.0214,20251230,24.81,26.75,24.21,25.6,25.16,1.7488,20251231,25.51,25.78,24.86,24.92,25.6,-2.6563,20260105,25.39,26.16,24.66,26.08,24.92,4.6549,20260106,26.6,26.79,25.8,25.91,26.08,-0.6518,fixed_t2_close,True,,20251229,26.62,26.64662,daily_open_plus_slippage_no_l2,True,,20251230,25.6,25.5744,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.04185849929184253,-0.033486799433474025,False,-0.033486799433474025,conservative_daily_replay
20260106,1,PLAN_BUY_T1_OPEN,002865.SZ,钧达股份,sz_main,0.8,0.8,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0083150219605408,40_80,gte_30,lt_5,warming_2day,warming,warming,1100_1330,15_25,1_2_2,lt_neg3,1963900.055,15.8685,0.89,0.0,1.0,132618,132618,该候选只用于模拟盘计划，不代表实盘可买入。,20260107,57.0,20260108,68.53,0.1986607017543859,True,20260106,20260107,57.0,63.77,56.3,62.3,57.97,7.4694,20260108,61.58,68.53,60.67,68.53,62.3,10.0,20260109,69.99,75.38,67.8,70.66,68.53,3.1081,20260112,71.79,75.77,70.67,72.81,70.66,3.0427,20260113,68.5,80.09,68.45,80.09,72.81,9.9986,fixed_t2_close,True,,20260107,57.0,57.056999999999995,daily_open_plus_slippage_no_l2,True,,20260108,68.53,68.46147,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.1982585425101217,0.15860683400809739,True,0.15860683400809739,conservative_daily_replay
20260109,1,PLAN_BUY_T1_OPEN,600410.SH,华胜天成,sh_main,0.8,0.8,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,封单/流通市值偏高,1.0,True,True,1pct_2pct,0.0109574448085664,40_80,15_30,lt_5,warming_2day,warming,warming,1100_1330,gte_25,1_2_2,0_3,5946715.7,26.6669,1.88,1.0,1.0,111611,140420,该候选只用于模拟盘计划，不代表实盘可买入。,20260112,21.85,20260113,20.18,-0.0800502059496567,False,20260109,20260112,21.85,23.22,21.29,22.09,21.22,4.0999,20260113,22.11,22.11,19.91,20.18,22.09,-8.6464,20260114,19.85,22.2,19.85,22.2,20.18,10.0099,20260115,24.42,24.42,24.42,24.42,22.2,10.0,20260116,23.94,24.29,21.98,21.99,24.42,-9.9509,fixed_t2_close,True,,20260112,21.85,21.87185,daily_open_plus_slippage_no_l2,True,,20260113,20.18,20.15982,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.07989550024346352,-0.06391640019477082,False,-0.06391640019477082,conservative_daily_replay
20260112,1,PLAN_BUY_T1_OPEN,603015.SH,弘讯科技,sh_main,0.8,0.8,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_1pct_0_3pct,0.0028415734035694,40_80,gte_30,lt_5,warming_2day,warming,warming,1100_1330,15_25,1_2_2,gte_10,1448453.77,20.2739,3.91,4.0,4.0,132315,133006,该候选只用于模拟盘计划，不代表实盘可买入。,20260113,18.34,20260114,15.79,-0.142660348964013,False,20260112,20260113,18.34,18.5,16.94,16.94,18.82,-9.9894,20260114,15.6,16.58,15.25,15.79,16.94,-6.7887,20260115,15.28,15.76,14.95,15.54,15.79,-1.5833,20260116,15.54,16.0,15.26,15.77,15.54,1.4801,20260119,15.6,16.27,15.48,16.2,15.77,2.7267,fixed_t2_close,True,,20260113,18.34,18.35834,daily_open_plus_slippage_no_l2,True,,20260114,15.79,15.774209999999998,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.14238054806698214,-0.11390443845358572,False,-0.11390443845358572,conservative_daily_replay
20260203,1,PLAN_BUY_T1_OPEN,002471.SZ,中超控股,sz_main,5.3,0.8,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,封单/流通市值偏高,1.0,True,True,1pct_2pct,0.013037361062491,20_40,8_15,5_15,neutral,mixed,warming,1100_1330,gte_25,1_2_2,7_10,5431790.226,44.8854,1.7,1.0,2.0,111933,143751,该候选只用于模拟盘计划，不代表实盘可买入。,20260204,9.4,20260205,9.53,0.0102097872340424,True,20260203,20260204,9.4,9.58,8.98,9.09,9.47,-4.0127,20260205,8.93,9.66,8.86,9.53,9.09,4.8405,20260206,9.2,10.29,9.11,9.77,9.53,2.5184,20260209,9.77,10.75,9.51,10.75,9.77,10.0307,20260210,10.7,10.87,9.81,9.87,10.75,-8.186,fixed_t2_close,True,,20260204,9.4,9.4094,daily_open_plus_slippage_no_l2,True,,20260205,9.53,9.52047,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.010184153293514919,0.008147322634811936,True,0.008147322634811936,conservative_daily_replay
20260209,1,PLAN_BUY_T1_OPEN,601360.SH,三六零,sh_main,0.8,0.8,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,LOSS_OVERLAY_WATCH,1.0,True,True,0_1pct_0_3pct,0.00248792884315,20_40,8_15,lt_5,warming_2day,warming,warming,1100_1330,3_6,2_3,neg3_0,4470514.657,5.088,1.56,2.0,1.0,131020,133802,该候选只用于模拟盘计划，不代表实盘可买入。,20260210,13.07,20260211,12.81,-0.0235128844682478,False,20260209,20260210,13.07,13.22,12.81,13.15,12.91,1.859,20260211,13.0,13.1,12.75,12.81,13.15,-2.5856,20260212,12.79,13.26,12.75,13.12,12.81,2.42,20260213,12.91,13.34,12.88,12.9,13.12,-1.6768,20260224,13.0,13.14,12.47,12.76,12.9,-1.0853,fixed_t2_close,True,,20260210,13.07,13.08307,daily_open_plus_slippage_no_l2,True,,20260211,12.81,12.79719,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.023471140443336248,-0.018776912354669,False,-0.018776912354669,conservative_daily_replay
20260302,1,PLAN_BUY_T1_OPEN,603257.SH,中国瑞林,sh_main,2.3,0.8,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0093843368547407,40_80,15_30,5_15,warming_2day,warming,warming,1100_1330,gte_25,1_2_2,gte_10,763463.894,43.5145,4.57,9.0,2.0,131836,135918,该候选只用于模拟盘计划，不代表实盘可买入。,20260303,72.63,20260304,70.38,-0.0345989343246592,False,20260302,20260303,72.63,73.68,68.72,69.96,73.07,-4.2562,20260304,69.02,73.21,68.95,70.38,69.96,0.6003,20260305,70.4,71.83,67.8,68.84,70.38,-2.1881,20260306,68.0,70.86,66.63,69.86,68.84,1.4817,20260309,69.25,69.99,65.18,66.63,69.86,-4.6235,fixed_t2_close,True,,20260303,72.63,72.70262999999998,daily_open_plus_slippage_no_l2,True,,20260304,70.38,70.30962,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.03453504034998449,-0.027628032279987592,False,-0.027628032279987592,conservative_daily_replay
20260306,1,PLAN_BUY_T1_OPEN,000509.SZ,华塑控股,sz_main,1.8,0.8,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_1pct_0_3pct,0.002512848440225,20_40,3_8,lt_5,warming_2day,warming,warming,1100_1330,15_25,3_5,7_10,631275.859,15.514,7.39,8.0,2.0,131054,144703,该候选只用于模拟盘计划，不代表实盘可买入。,20260309,3.84,20260310,3.96,0.02763,True,20260306,20260309,3.84,4.11,3.83,3.87,3.99,-3.0075,20260310,3.88,4.0,3.86,3.96,3.87,2.3256,20260311,4.02,4.15,3.94,3.97,3.96,0.2525,20260312,4.0,4.01,3.87,3.9,3.97,-1.7632,20260313,3.93,4.2,3.9,3.94,3.9,1.0256,fixed_t2_close,True,,20260309,3.84,3.8438399999999993,daily_open_plus_slippage_no_l2,True,,20260310,3.96,3.95604,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.02756956043956067,0.022055648351648537,True,0.022055648351648537,conservative_daily_replay
20260311,1,PLAN_BUY_T1_OPEN,603778.SH,国晟科技,sh_main,3.8,0.8,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,lt_0_1pct,0.0009082903844194,20_40,8_15,lt_5,neutral,mixed,warming,1100_1330,15_25,1_2_2,3_7,2885264.359,22.4102,1.36,16.0,1.0,110210,143140,该候选只用于模拟盘计划，不代表实盘可买入。,20260312,20.82,20260313,20.49,-0.019470144092219,False,20260311,20260312,20.82,22.15,20.6,22.0,20.82,5.6676,20260313,21.6,22.68,20.16,20.49,22.0,-6.8636,20260316,20.9,22.54,20.01,22.54,20.49,10.0049,20260317,23.2,24.79,23.0,24.79,22.54,9.9823,20260318,24.69,25.21,22.48,22.71,24.79,-8.3905,fixed_t2_close,True,,20260312,20.82,20.840819999999997,daily_open_plus_slippage_no_l2,True,,20260313,20.49,20.46951,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.019436477470656067,-0.015549181976524854,False,-0.015549181976524854,conservative_daily_replay
20260312,1,PLAN_BUY_T1_OPEN,603092.SH,德力佳,sh_main,1.8,0.8,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.007843967230549,20_40,3_8,lt_5,retreat_2day,retreat,warming,1100_1330,15_25,3_5,neg3_0,502504.403,20.878,4.61,4.0,1.0,130955,144149,该候选只用于模拟盘计划，不代表实盘可买入。,20260313,73.81,20260316,74.68,0.0081670207288985,True,20260312,20260313,73.81,79.79,73.0,75.26,73.82,1.9507,20260316,75.88,76.85,73.49,74.68,75.26,-0.7707,20260317,73.7,79.01,73.59,77.24,74.68,3.428,20260318,75.92,77.02,72.4,74.88,77.24,-3.0554,20260319,73.98,75.2,71.68,72.35,74.88,-3.3787,fixed_t2_close,True,,20260313,73.81,73.88381,daily_open_plus_slippage_no_l2,True,,20260316,74.68,74.60532,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.008145468239929742,0.0065163745919437945,True,0.0065163745919437945,conservative_daily_replay
20260313,1,PLAN_BUY_T1_OPEN,603248.SH,锡华科技,sh_main,5.3,0.8,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0089406673264843,20_40,3_8,5_15,neutral,mixed,warming,1100_1330,gte_25,1_2_2,3_7,884247.556,46.3969,3.27,2.0,1.0,130024,150000,该候选只用于模拟盘计划，不代表实盘可买入。,20260316,28.88,20260317,34.12,0.1778204432132963,True,20260313,20260316,28.88,31.02,27.7,31.02,28.2,10.0,20260317,30.8,34.12,30.49,34.12,31.02,9.9936,20260318,35.14,36.5,31.55,32.39,34.12,-5.0703,20260319,31.75,32.3,29.47,29.75,32.39,-8.1507,20260320,29.94,31.15,27.8,28.8,29.75,-3.1933,fixed_t2_close,True,,20260316,28.88,28.908879999999996,daily_open_plus_slippage_no_l2,True,,20260317,34.12,34.085879999999996,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.17745992284723594,0.14196793827778875,True,0.14196793827778875,conservative_daily_replay
20260324,1,PLAN_BUY_T1_OPEN,601016.SH,节能风电,sh_main,2.8,0.8,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0055906216968118,40_80,3_8,lt_5,neutral,main_rise,warming,1100_1330,15_25,1_2_2,0_3,5477009.073,19.4927,1.33,4.0,1.0,112553,135211,该候选只用于模拟盘计划，不代表实盘可买入。,20260325,4.98,20260326,5.31,0.0626450602409637,True,20260324,20260325,4.98,5.4,4.91,5.4,4.91,9.9796,20260326,5.4,5.73,5.01,5.31,5.4,-1.6667,20260327,5.11,5.18,4.86,4.93,5.31,-7.1563,20260330,4.88,5.04,4.46,4.6,4.93,-6.6937,20260331,4.54,4.61,4.27,4.28,4.6,-6.9565,fixed_t2_close,True,,20260325,4.98,4.98498,daily_open_plus_slippage_no_l2,True,,20260326,5.31,5.30469,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.06251466052020267,0.05001172841616214,True,0.05001172841616214,conservative_daily_replay
20260325,1,PLAN_BUY_T1_OPEN,603829.SH,洛凯股份,sh_main,0.8,0.8,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0090945129757642,40_80,15_30,lt_5,warming_2day,warming,warming,1100_1330,3_6,1_2_2,3_7,230920.633,4.4887,1.4,0.0,1.0,131926,131926,该候选只用于模拟盘计划，不代表实盘可买入。,20260326,29.03,20260327,29.2,0.0022360110230794,True,20260325,20260326,29.03,29.65,28.24,28.25,28.49,-0.8424,20260327,28.52,30.3,27.96,29.2,28.25,3.3628,20260330,28.71,29.57,27.98,29.21,29.2,0.0342,20260331,29.55,29.86,28.97,29.51,29.21,1.027,20260401,29.6,29.69,28.3,28.96,29.51,-1.8638,fixed_t2_close,True,,20260326,29.03,29.059029999999996,daily_open_plus_slippage_no_l2,True,,20260327,29.2,29.1708,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.0022263087033533406,0.0017810469626826726,True,0.0017810469626826726,conservative_daily_replay
20260407,1,PLAN_BUY_T1_OPEN,603090.SH,宏盛股份,sh_main,2.3,0.8,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,封单/流通市值偏高,1.0,True,True,1pct_2pct,0.017789,40_80,3_8,5_15,warming_2day,warming,warming,1100_1330,3_6,2_3,neg3_0,280878.672,4.5353,1.2,0.0,1.0,131745,131745,该候选只用于模拟盘计划，不代表实盘可买入。,20260408,66.06,20260409,68.38,0.0314995882531032,True,20260407,20260408,66.06,66.39,64.45,65.66,63.83,2.867,20260409,65.0,68.56,64.58,68.38,65.66,4.1426,20260410,68.38,70.31,65.66,68.52,68.38,0.2047,20260413,67.0,73.47,66.9,72.13,68.52,5.2685,20260414,73.0,73.0,69.93,71.43,72.13,-0.9705,fixed_t2_close,True,,20260408,66.06,66.12606,daily_open_plus_slippage_no_l2,True,,20260409,68.38,68.31161999999999,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.031431417247602414,0.025145133798081934,True,0.025145133798081934,conservative_daily_replay
20260408,1,PLAN_BUY_T1_OPEN,603083.SH,剑桥科技,sh_main,2.3,0.8,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_3pct_0_5pct,0.0044885783334772,40_80,8_15,5_15,warming_2day,warming,warming,1100_1330,10_15,2_3,neg3_0,4156454.642,13.7674,1.95,1.0,1.0,110821,111721,该候选只用于模拟盘计划，不代表实盘可买入。,20260409,112.93,20260410,116.24,0.0256901921544318,True,20260408,20260409,112.93,117.04,112.93,115.55,111.55,3.5858,20260410,116.81,117.88,114.32,116.24,115.55,0.5971,20260413,111.99,119.98,111.55,118.58,116.24,2.0131,20260414,118.8,124.28,117.2,120.62,118.58,1.7204,20260415,125.51,132.68,124.02,125.8,120.62,4.2945,fixed_t2_close,True,,20260409,112.93,113.04293,daily_open_plus_slippage_no_l2,True,,20260410,116.24,116.12375999999999,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.025633628333943514,0.02050690266715481,True,0.02050690266715481,conservative_daily_replay
20260413,1,PLAN_BUY_T1_OPEN,000968.SZ,蓝焰控股,sz_main,5.3,0.8,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_1pct_0_3pct,0.0018842325456376,20_40,3_8,5_15,neutral,mixed,warming,1100_1330,10_15,1_2_2,neg3_0,1165514.525,12.3248,1.6,8.0,1.0,131345,142418,该候选只用于模拟盘计划，不代表实盘可买入。,20260414,10.08,20260415,9.49,-0.062151746031746,False,20260413,20260414,10.08,10.71,9.92,10.0,10.18,-1.7682,20260415,9.89,9.9,9.32,9.49,10.0,-5.1,20260416,9.4,9.45,9.12,9.29,9.49,-2.1075,20260417,9.37,9.49,8.91,9.03,9.29,-2.7987,20260420,9.07,9.16,8.9,9.01,9.03,-0.2215,fixed_t2_close,True,,20260414,10.08,10.090079999999999,daily_open_plus_slippage_no_l2,True,,20260415,9.49,9.48051,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.06203280148422989,-0.049626241187383915,False,-0.049626241187383915,conservative_daily_replay
20260416,1,PLAN_BUY_T1_OPEN,603220.SH,中贝通信,sh_main,1.8,0.8,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0061961344334108,20_40,3_8,lt_5,warming_2day,warming,warming,1100_1330,15_25,1_2_2,0_3,2713583.249,20.437,1.97,6.0,1.0,130409,135309,该候选只用于模拟盘计划，不代表实盘可买入。,20260417,32.56,20260420,30.88,-0.0552170515970517,False,20260416,20260417,32.56,33.23,31.61,32.24,31.93,0.9709,20260420,32.01,32.17,30.58,30.88,32.24,-4.2184,20260421,30.4,30.43,28.88,29.48,30.88,-4.5337,20260422,29.53,32.43,29.1,31.12,29.48,5.5631,20260423,30.92,34.23,30.92,34.23,31.12,9.9936,fixed_t2_close,True,,20260417,32.56,32.59256,daily_open_plus_slippage_no_l2,True,,20260420,30.88,30.84912,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.055111962582871696,-0.04408957006629736,False,-0.04408957006629736,conservative_daily_replay
